application_id,customer_id,application_date,loan_amount_inr,loan_term_months,annual_income_inr,employment_type,loan_purpose,existing_loans,credit_score,collateral_value,default_flag
APP000926,CUST00724,2023-11-05,4303816,84,1902844,salaried,auto,0,643,553474,0
APP000927,CUST00162,2023-11-05,1061407,36,1174267,salaried,refinance,0,601,206790,0
APP000928,CUST00544,2023-11-06,629912,12,742416,contract,refinance,2,392,531087,1
APP000929,CUST00845,2023-11-06,3821220,36,953062,unemployed,refinance,3,697,3757990,1
APP000930,CUST00892,2023-11-06,3110164,24,1240430,self_employed,business,1,743,3699717,0
APP000931,CUST00033,2023-11-07,5473727,84,1167584,unemployed,personal,1,725,1474155,1
APP000932,CUST00016,2023-11-07,4750977,84,1459596,self_employed,home_purchase,1,345,276011,1
APP000933,CUST00492,2023-11-07,436767,12,663486,self_employed,business,2,721,1598670,0
APP000934,CUST00645,2023-11-08,1654461,84,1368619,salaried,home_purchase,0,737,4048845,0
APP000935,CUST00481,2023-11-08,1421650,12,996818,self_employed,auto,0,410,717084,1
APP000936,CUST00599,2023-11-08,9258644,60,1893069,self_employed,home_purchase,2,809,3980743,1
APP000937,CUST00578,2023-11-09,718725,36,484261,contract,refinance,0,614,2316667,0
APP000938,CUST00582,2023-11-09,1317896,24,467190,salaried,personal,1,583,706967,0
APP000939,CUST00506,2023-11-09,4858822,36,1030985,salaried,business,3,733,4669464,1
APP000940,CUST00594,2023-11-10,5460731,24,1115034,self_employed,business,0,605,2591903,1
APP000941,CUST00240,2023-11-10,2257205,84,1443575,salaried,business,3,626,3357756,0
APP000942,CUST00782,2023-11-10,668582,120,927261,salaried,refinance,3,487,483127,1
APP000943,CUST00894,2023-11-11,2197407,84,1844688,contract,home_purchase,3,856,1858216,0
APP000944,CUST00852,2023-11-11,826976,36,1053503,unemployed,business,3,881,3162856,0
APP000945,CUST00047,2023-11-11,596430,60,432805,contract,business,4,378,3226767,1
APP000946,CUST00865,2023-11-12,1268052,36,414591,salaried,refinance,0,739,314650,0
APP000947,CUST00912,2023-11-12,8991549,84,1952130,unemployed,home_purchase,1,314,3021372,1
APP000948,CUST00144,2023-11-12,1287690,60,441370,contract,personal,1,521,4722404,1
APP000949,CUST00413,2023-11-13,6322550,36,1906132,contract,home_purchase,4,881,3931919,0
APP000950,CUST00867,2023-11-13,986635,36,700535,salaried,home_purchase,5,404,1038653,1
APP000951,CUST00278,2023-11-13,1510324,36,368136,contract,business,5,526,4563013,1
APP000952,CUST00597,2023-11-14,2455012,60,748468,salaried,auto,3,431,3414473,1
APP000953,CUST00736,2023-11-14,5733533,84,1306456,contract,home_purchase,2,736,284726,1
APP000954,CUST00352,2023-11-14,4627773,36,970225,salaried,personal,2,578,641457,1
APP000955,CUST00772,2023-11-15,3333894,84,1614044,unemployed,refinance,0,655,4606296,0
APP000956,CUST00539,2023-11-15,1179685,84,1299777,salaried,auto,2,865,1047982,0
APP000957,CUST00382,2023-11-15,1397485,36,921411,contract,business,3,612,483798,0
APP000958,CUST00157,2023-11-16,3315945,120,1342332,salaried,refinance,1,740,2254748,0
APP000959,CUST00338,2023-11-16,9266956,24,1948632,contract,personal,4,358,2628030,1
APP000960,CUST00207,2023-11-16,2073023,120,941259,self_employed,business,4,429,2865480,1
APP000961,CUST00957,2023-11-17,1889781,24,476198,unemployed,auto,1,868,3294324,0
APP000962,CUST00528,2023-11-17,2743927,60,935809,contract,business,5,815,4994316,0
APP000963,CUST00881,2023-11-17,2264631,24,1712206,self_employed,auto,0,694,3796208,0
APP000964,CUST00219,2023-11-18,1149912,36,591731,salaried,auto,5,526,129631,1
APP000965,CUST00021,2023-11-18,6563873,36,1908456,contract,business,4,419,442868,1
APP000966,CUST00141,2023-11-18,4441378,84,1258951,self_employed,personal,1,811,1572,0
APP000967,CUST00349,2023-11-19,3151172,12,1282832,salaried,business,3,771,1976180,0
APP000968,CUST00810,2023-11-19,1178285,120,770673,contract,personal,1,445,1751835,1
APP000969,CUST00308,2023-11-19,6960446,120,1856822,salaried,personal,4,653,4667706,0
APP000970,CUST00226,2023-11-20,333763,60,264907,salaried,refinance,0,671,1830781,0
APP000971,CUST00682,2023-11-20,3477831,60,737608,salaried,refinance,1,586,153269,1
APP000972,CUST00095,2023-11-20,1282485,84,953120,self_employed,business,1,856,4419186,0
APP000973,CUST00248,2023-11-21,1040990,24,1059095,salaried,personal,1,374,1301361,1
APP000974,CUST00117,2023-11-21,2885803,84,1053438,salaried,refinance,1,454,4562912,1
APP000975,CUST00851,2023-11-21,1323244,24,466264,self_employed,refinance,3,357,3872238,1
APP000976,CUST00410,2023-11-22,1689028,84,606067,salaried,personal,3,715,4402624,0
APP000977,CUST00667,2023-11-22,915588,24,371435,salaried,home_purchase,3,686,4098598,0
APP000978,CUST00453,2023-11-22,6123410,84,1230424,self_employed,home_purchase,1,892,715893,1
APP000979,CUST00863,2023-11-23,2235459,84,831563,salaried,personal,1,625,3130903,0
APP000980,CUST00630,2023-11-23,3229656,24,1218389,unemployed,refinance,5,390,2060524,1
APP000981,CUST00766,2023-11-23,3024974,60,1261485,self_employed,personal,1,570,3143885,0
APP000982,CUST00523,2023-11-24,1171930,36,1463603,unemployed,auto,0,353,3729425,1
APP000983,CUST00056,2023-11-24,3753373,24,1184663,unemployed,business,2,702,2504780,0
APP000984,CUST00923,2023-11-24,2084786,60,1366307,unemployed,auto,0,704,1563055,0
APP000985,CUST00650,2023-11-25,4234697,120,1256870,contract,business,2,814,4581666,0
APP000986,CUST00928,2023-11-25,1001579,12,1374379,self_employed,business,5,503,3316190,1
APP000987,CUST00592,2023-11-25,6440075,120,1309959,contract,refinance,1,486,4427712,1
APP000988,CUST00053,2023-11-26,2007975,120,769185,salaried,business,4,342,1185714,1
APP000989,CUST00836,2023-11-26,2917672,60,643311,unemployed,personal,2,549,4191293,1
APP000990,CUST00275,2023-11-26,4269916,60,1617377,self_employed,home_purchase,2,585,1617096,0
APP000991,CUST00710,2023-11-27,630200,36,816863,salaried,home_purchase,3,752,2302431,0
APP000992,CUST00823,2023-11-27,4991481,12,1188459,salaried,refinance,3,752,4302148,1
APP000993,CUST00494,2023-11-27,1894804,60,554551,salaried,home_purchase,1,384,1773589,1
APP000994,CUST00945,2023-11-28,3923694,84,976552,salaried,refinance,1,471,1252545,1
APP000995,CUST00769,2023-11-28,2799015,24,1153394,contract,business,5,606,4577744,0
APP000996,CUST00681,2023-11-28,4472339,84,1326822,salaried,auto,1,501,4821620,1
APP000997,CUST00626,2023-11-29,4995002,84,1147477,unemployed,home_purchase,5,315,1555384,1
APP000998,CUST00034,2023-11-29,2836096,84,849183,self_employed,auto,2,807,1531297,0
APP000999,CUST00198,2023-11-29,3986998,36,1931188,contract,refinance,5,738,1138363,0
APP001000,CUST00499,2023-11-30,3909349,36,1122930,self_employed,business,2,612,117640,0
