transaction_id,customer_id,transaction_date,amount_inr,transaction_type,channel,merchant_code,balance_after_inr,is_flagged
TXN0004045,CUST00747,2023-07-31,344980,transfer,internet_banking,MCC8335,895153,0
TXN0004046,CUST00182,2023-08-11,198886,emi_payment,branch,MCC7203,68331,0
TXN0004047,CUST00923,2023-11-11,340354,debit,internet_banking,MCC3173,1906048,0
TXN0004048,CUST00740,2023-11-01,44947,atm_withdrawal,branch,MCC2490,872472,0
TXN0004049,CUST00311,2023-01-09,73087,emi_payment,branch,MCC6561,769204,0
TXN0004050,CUST00948,2023-07-17,461867,debit,internet_banking,MCC1046,492394,0
TXN0004051,CUST00249,2023-07-19,367966,credit,internet_banking,MCC2359,164546,0
TXN0004052,CUST00645,2023-03-23,64421,emi_payment,branch,MCC4954,1524241,0
TXN0004053,CUST00671,2023-12-22,106954,transfer,branch,MCC9914,445663,0
TXN0004054,CUST00964,2023-04-06,272897,transfer,pos,MCC1687,173882,0
TXN0004055,CUST00571,2023-11-01,3034,debit,branch,MCC5757,1957055,0
TXN0004056,CUST00995,2023-02-06,200757,transfer,branch,MCC6061,1096006,0
TXN0004057,CUST00285,2023-08-08,163350,emi_payment,branch,MCC3266,154257,0
TXN0004058,CUST00802,2023-09-26,67198,emi_payment,pos,MCC5682,578793,0
TXN0004059,CUST00246,2023-07-04,149992,transfer,internet_banking,MCC6707,1107250,0
TXN0004060,CUST01000,2023-02-08,146566,transfer,internet_banking,MCC2235,413466,0
TXN0004061,CUST00764,2023-02-15,33653,credit,internet_banking,MCC9586,1980064,0
TXN0004062,CUST00626,2023-08-10,316821,emi_payment,atm,MCC3213,1751277,0
TXN0004063,CUST00067,2023-11-11,136274,emi_payment,atm,MCC4318,1771417,0
TXN0004064,CUST00498,2023-08-06,15722,emi_payment,branch,MCC1220,1031010,0
TXN0004065,CUST00145,2023-02-06,11149,emi_payment,internet_banking,MCC6341,1976657,0
TXN0004066,CUST00918,2023-10-14,482998,atm_withdrawal,atm,MCC6344,650889,0
TXN0004067,CUST00380,2023-06-17,59226,atm_withdrawal,internet_banking,MCC2045,1110748,0
TXN0004068,CUST00831,2023-01-28,454556,atm_withdrawal,pos,MCC3635,1492235,0
TXN0004069,CUST00907,2023-05-15,83398,credit,atm,MCC7899,1010488,0
TXN0004070,CUST00111,2023-03-16,42392,debit,branch,MCC7416,1706380,0
TXN0004071,CUST00760,2023-12-27,272801,debit,internet_banking,MCC3765,207723,0
TXN0004072,CUST00303,2023-11-28,434189,emi_payment,atm,MCC6667,884175,0
TXN0004073,CUST00109,2023-02-08,35887,atm_withdrawal,atm,MCC7722,1659811,0
TXN0004074,CUST00261,2023-07-28,164352,emi_payment,pos,MCC4361,364248,1
TXN0004075,CUST00550,2023-01-03,376382,emi_payment,atm,MCC2581,770067,1
TXN0004076,CUST00856,2023-06-17,33845,debit,atm,MCC1195,1988675,0
TXN0004077,CUST00692,2023-02-26,84862,transfer,mobile_app,MCC9591,1227047,0
TXN0004078,CUST00234,2023-09-30,153125,emi_payment,mobile_app,MCC3881,717952,0
TXN0004079,CUST00296,2023-01-27,403333,debit,atm,MCC8254,726264,0
TXN0004080,CUST00305,2023-11-26,404462,emi_payment,mobile_app,MCC3923,411008,0
TXN0004081,CUST00737,2023-03-26,354736,credit,pos,MCC7409,1469594,0
TXN0004082,CUST00519,2023-04-06,332949,debit,pos,MCC3994,206618,0
TXN0004083,CUST00024,2023-11-20,13167,emi_payment,branch,MCC6465,416150,0
TXN0004084,CUST00077,2023-11-26,119355,transfer,atm,MCC9580,247707,0
TXN0004085,CUST00076,2023-02-05,460857,transfer,branch,MCC7782,1507702,0
TXN0004086,CUST00962,2023-02-09,359616,transfer,pos,MCC2480,1886085,0
TXN0004087,CUST00505,2023-11-08,120594,emi_payment,mobile_app,MCC5712,174363,0
TXN0004088,CUST00492,2023-12-23,353939,transfer,internet_banking,MCC3430,1893320,1
TXN0004089,CUST00762,2023-06-28,362173,atm_withdrawal,atm,MCC2974,1832712,0
TXN0004090,CUST00191,2023-03-02,371456,atm_withdrawal,atm,MCC8490,1015865,0
TXN0004091,CUST00032,2023-02-25,490053,transfer,internet_banking,MCC9842,74074,0
TXN0004092,CUST00271,2023-04-08,270374,debit,pos,MCC9325,1384270,0
TXN0004093,CUST00209,2023-09-08,30000,credit,branch,MCC8550,1049250,0
TXN0004094,CUST00799,2023-02-05,409490,emi_payment,pos,MCC5214,1665283,0
TXN0004095,CUST00819,2023-08-23,7582,credit,internet_banking,MCC5735,589915,0
TXN0004096,CUST00635,2023-10-21,320716,emi_payment,atm,MCC5859,1114909,0
TXN0004097,CUST00910,2023-02-22,398225,emi_payment,internet_banking,MCC7625,1783700,0
TXN0004098,CUST00465,2023-12-26,62787,transfer,mobile_app,MCC1475,1333962,0
TXN0004099,CUST00241,2023-12-27,398690,debit,atm,MCC8440,1292555,0
TXN0004100,CUST00332,2023-04-19,405146,transfer,atm,MCC8271,1933947,0
TXN0004101,CUST00142,2023-02-10,326972,emi_payment,internet_banking,MCC9955,979149,0
TXN0004102,CUST00901,2023-04-29,161951,debit,atm,MCC6350,345072,0
TXN0004103,CUST00605,2023-04-05,101055,atm_withdrawal,pos,MCC5115,1952374,0
TXN0004104,CUST00773,2023-04-12,352546,debit,internet_banking,MCC5310,277567,0
TXN0004105,CUST00282,2023-12-04,78579,transfer,branch,MCC6581,1102301,0
TXN0004106,CUST00719,2023-02-26,337598,transfer,internet_banking,MCC3722,1506063,0
TXN0004107,CUST00331,2023-04-26,84873,emi_payment,branch,MCC7991,1574143,0
TXN0004108,CUST00447,2023-10-15,168022,credit,pos,MCC4993,1406656,0
TXN0004109,CUST00652,2023-01-21,253310,credit,atm,MCC3535,850745,0
TXN0004110,CUST00982,2023-01-23,80925,atm_withdrawal,mobile_app,MCC7617,371904,0
TXN0004111,CUST00559,2023-04-21,397284,credit,atm,MCC4030,76496,0
TXN0004112,CUST00711,2023-12-20,347509,emi_payment,branch,MCC1726,604829,0
TXN0004113,CUST00595,2023-11-03,8261,credit,mobile_app,MCC5698,1944048,0
TXN0004114,CUST00424,2023-12-05,424526,debit,atm,MCC5560,1370510,0
TXN0004115,CUST00933,2023-11-12,358448,transfer,internet_banking,MCC3622,813888,0
TXN0004116,CUST00961,2023-02-13,419131,credit,pos,MCC1311,988730,0
TXN0004117,CUST00311,2023-05-27,300886,credit,pos,MCC5281,668299,0
TXN0004118,CUST00896,2023-07-13,313289,atm_withdrawal,atm,MCC7949,1786950,0
TXN0004119,CUST00452,2023-03-02,191837,emi_payment,atm,MCC8212,906995,0
TXN0004120,CUST00740,2023-12-29,113780,credit,internet_banking,MCC2898,1674309,0
TXN0004121,CUST00518,2023-08-09,117778,transfer,mobile_app,MCC4872,102088,0
TXN0004122,CUST00767,2023-11-08,158173,emi_payment,mobile_app,MCC9129,974239,0
TXN0004123,CUST00872,2023-04-05,145543,debit,branch,MCC4100,1205959,0
TXN0004124,CUST00424,2023-09-19,377338,debit,internet_banking,MCC5284,1333728,0
TXN0004125,CUST00701,2023-02-08,262216,transfer,pos,MCC7115,47565,0
TXN0004126,CUST00508,2023-01-09,205485,atm_withdrawal,internet_banking,MCC5114,1286922,0
TXN0004127,CUST00800,2023-08-22,362658,atm_withdrawal,internet_banking,MCC8571,1678647,1
TXN0004128,CUST00192,2023-01-25,366275,transfer,pos,MCC4242,184157,0
TXN0004129,CUST00730,2023-04-11,467465,emi_payment,pos,MCC5429,661504,0
TXN0004130,CUST00596,2023-10-17,154794,transfer,internet_banking,MCC5646,851183,0
TXN0004131,CUST00452,2023-07-01,121740,atm_withdrawal,mobile_app,MCC7698,508779,0
TXN0004132,CUST00370,2023-05-18,3258,transfer,mobile_app,MCC4041,879762,0
TXN0004133,CUST00702,2023-04-17,80003,atm_withdrawal,branch,MCC3477,1786185,0
TXN0004134,CUST00348,2023-09-01,301784,credit,pos,MCC4238,1794734,0
TXN0004135,CUST00033,2023-12-15,404628,atm_withdrawal,internet_banking,MCC3091,1202451,0
TXN0004136,CUST00949,2023-09-27,300498,emi_payment,mobile_app,MCC2760,1770561,0
TXN0004137,CUST00448,2023-05-12,495870,emi_payment,internet_banking,MCC8372,1630335,0
TXN0004138,CUST00165,2023-06-04,313814,debit,mobile_app,MCC4106,115270,0
TXN0004139,CUST00226,2023-02-07,441310,atm_withdrawal,branch,MCC3429,773899,0
TXN0004140,CUST00830,2023-02-22,134165,debit,branch,MCC8304,1690337,0
TXN0004141,CUST00332,2023-04-08,162025,atm_withdrawal,atm,MCC8095,884816,0
TXN0004142,CUST00282,2023-05-22,405554,debit,mobile_app,MCC3210,1223364,0
TXN0004143,CUST00488,2023-12-28,330494,atm_withdrawal,branch,MCC3743,824081,0
TXN0004144,CUST00029,2023-11-14,243784,emi_payment,mobile_app,MCC8390,32451,0
TXN0004145,CUST00561,2023-02-11,477875,credit,branch,MCC3500,1129970,0
TXN0004146,CUST00041,2023-05-01,381217,atm_withdrawal,pos,MCC8750,763304,0
TXN0004147,CUST00836,2023-01-21,147769,credit,atm,MCC6558,1547928,0
TXN0004148,CUST00430,2023-01-23,305585,debit,pos,MCC6996,1776180,0
TXN0004149,CUST00219,2023-05-17,198080,debit,mobile_app,MCC5805,209146,0
TXN0004150,CUST00455,2023-12-17,208093,atm_withdrawal,atm,MCC1276,716467,0
TXN0004151,CUST00176,2023-03-09,402537,credit,pos,MCC8419,785382,0
TXN0004152,CUST00321,2023-09-06,339845,atm_withdrawal,atm,MCC6048,1352893,0
TXN0004153,CUST00131,2023-05-24,6262,debit,atm,MCC2555,792403,0
TXN0004154,CUST00669,2023-07-17,287531,debit,mobile_app,MCC8497,1131326,0
TXN0004155,CUST00977,2023-11-14,323545,atm_withdrawal,atm,MCC3640,1816636,0
TXN0004156,CUST00486,2023-10-30,255404,debit,pos,MCC4291,1179720,0
TXN0004157,CUST00099,2023-10-30,150061,emi_payment,internet_banking,MCC6751,196868,0
TXN0004158,CUST00075,2023-05-31,324315,credit,branch,MCC3545,961600,0
TXN0004159,CUST00833,2023-01-18,473844,transfer,branch,MCC1058,1773050,0
TXN0004160,CUST00349,2023-12-26,43060,debit,mobile_app,MCC3892,964683,0
TXN0004161,CUST00297,2023-12-29,301490,credit,mobile_app,MCC7147,1965830,0
TXN0004162,CUST00102,2023-11-10,455139,emi_payment,internet_banking,MCC4807,1805290,0
TXN0004163,CUST00664,2023-06-24,200311,transfer,mobile_app,MCC7410,527991,0
TXN0004164,CUST00063,2023-04-13,167607,transfer,branch,MCC1631,827632,0
TXN0004165,CUST00905,2023-03-05,123880,atm_withdrawal,mobile_app,MCC3317,370211,0
TXN0004166,CUST00209,2023-05-16,112424,transfer,mobile_app,MCC3138,382824,0
TXN0004167,CUST00070,2023-05-03,195612,atm_withdrawal,atm,MCC1576,735521,0
TXN0004168,CUST00701,2023-04-11,385920,emi_payment,internet_banking,MCC6821,839461,0
TXN0004169,CUST00355,2023-12-13,90967,transfer,internet_banking,MCC2892,700855,0
TXN0004170,CUST00697,2023-08-29,115687,credit,internet_banking,MCC5251,1465825,0
TXN0004171,CUST00040,2023-03-23,499397,credit,branch,MCC9913,303924,0
TXN0004172,CUST00862,2023-08-22,497885,atm_withdrawal,branch,MCC3225,950484,0
TXN0004173,CUST00310,2023-09-15,113531,credit,mobile_app,MCC2752,1777374,0
TXN0004174,CUST00757,2023-07-10,210304,emi_payment,mobile_app,MCC9376,1464193,0
TXN0004175,CUST00936,2023-12-12,201829,debit,branch,MCC4216,408866,0
TXN0004176,CUST00536,2023-12-19,148382,credit,branch,MCC3659,479567,0
TXN0004177,CUST00335,2023-06-07,76510,atm_withdrawal,atm,MCC7475,1852095,0
TXN0004178,CUST00313,2023-06-22,31126,transfer,mobile_app,MCC2163,1165522,0
TXN0004179,CUST00687,2023-03-21,306934,atm_withdrawal,mobile_app,MCC4403,1759525,0
TXN0004180,CUST00006,2023-10-14,20997,credit,branch,MCC2793,1728651,0
TXN0004181,CUST00147,2023-12-06,310522,emi_payment,pos,MCC9025,882972,0
TXN0004182,CUST00648,2023-08-29,47660,atm_withdrawal,internet_banking,MCC3668,1058599,0
TXN0004183,CUST00026,2023-03-15,77278,atm_withdrawal,mobile_app,MCC6101,736658,0
TXN0004184,CUST00290,2023-07-09,2615,transfer,branch,MCC5702,1273638,0
TXN0004185,CUST00648,2023-10-18,198973,emi_payment,branch,MCC5434,1299443,0
TXN0004186,CUST00251,2023-01-16,163612,atm_withdrawal,atm,MCC1596,1357613,0
TXN0004187,CUST00931,2023-08-04,166197,atm_withdrawal,mobile_app,MCC3363,1721859,0
TXN0004188,CUST00975,2023-08-28,155296,atm_withdrawal,atm,MCC8693,1479359,0
TXN0004189,CUST00034,2023-07-15,469155,debit,internet_banking,MCC5932,203523,0
TXN0004190,CUST00175,2023-08-23,215102,transfer,mobile_app,MCC8896,700579,0
TXN0004191,CUST00908,2023-11-23,404636,emi_payment,pos,MCC6034,1139944,0
TXN0004192,CUST00033,2023-02-15,116538,emi_payment,branch,MCC3864,1253693,0
TXN0004193,CUST00487,2023-07-28,241634,debit,internet_banking,MCC4108,1728675,0
TXN0004194,CUST00950,2023-10-18,31464,transfer,pos,MCC7977,832336,0
TXN0004195,CUST00589,2023-10-28,129374,debit,atm,MCC3139,1643445,1
TXN0004196,CUST00307,2023-06-20,35674,debit,internet_banking,MCC6396,781917,0
TXN0004197,CUST00007,2023-12-31,10449,debit,pos,MCC9420,292195,0
TXN0004198,CUST00394,2023-04-29,91154,atm_withdrawal,branch,MCC8608,950403,0
TXN0004199,CUST00542,2023-06-10,79564,credit,internet_banking,MCC4485,298384,0
TXN0004200,CUST00081,2023-10-28,158363,transfer,branch,MCC3492,815628,0
TXN0004201,CUST00529,2023-06-10,371833,credit,mobile_app,MCC6593,484781,0
TXN0004202,CUST00405,2023-05-06,74081,atm_withdrawal,pos,MCC6491,51737,0
TXN0004203,CUST00326,2023-07-22,305374,atm_withdrawal,internet_banking,MCC7501,1327069,0
TXN0004204,CUST00973,2023-08-15,182622,emi_payment,branch,MCC1654,1483990,0
TXN0004205,CUST00894,2023-12-21,201432,atm_withdrawal,mobile_app,MCC5858,263731,0
TXN0004206,CUST00695,2023-08-14,461117,debit,pos,MCC1085,1168677,0
TXN0004207,CUST00591,2023-03-09,232493,atm_withdrawal,internet_banking,MCC9917,1004229,0
TXN0004208,CUST00474,2023-01-20,130875,transfer,atm,MCC8871,275159,0
TXN0004209,CUST00071,2023-12-20,119103,transfer,internet_banking,MCC7657,1216714,1
TXN0004210,CUST00308,2023-06-04,84282,debit,branch,MCC3650,522615,0
TXN0004211,CUST00011,2023-03-15,401023,atm_withdrawal,branch,MCC7716,1644006,0
TXN0004212,CUST00367,2023-03-23,332421,debit,internet_banking,MCC5008,1222069,0
TXN0004213,CUST00474,2023-02-08,133940,atm_withdrawal,branch,MCC6839,223155,0
TXN0004214,CUST00612,2023-03-14,245491,emi_payment,branch,MCC3085,1036033,0
TXN0004215,CUST00355,2023-10-12,252762,emi_payment,internet_banking,MCC5271,233520,0
TXN0004216,CUST00255,2023-08-28,23722,debit,mobile_app,MCC8890,1446842,0
TXN0004217,CUST00711,2023-08-07,454350,emi_payment,mobile_app,MCC2708,594858,0
TXN0004218,CUST00152,2023-01-05,393924,atm_withdrawal,branch,MCC4460,978463,0
TXN0004219,CUST00126,2023-09-03,267754,credit,internet_banking,MCC3624,1392085,0
TXN0004220,CUST00697,2023-12-20,357699,transfer,internet_banking,MCC2611,1689271,0
TXN0004221,CUST00586,2023-12-03,54660,debit,atm,MCC4574,1024557,0
TXN0004222,CUST00870,2023-05-25,488651,transfer,atm,MCC6471,154910,0
TXN0004223,CUST00739,2023-08-08,320223,emi_payment,pos,MCC1492,517516,0
TXN0004224,CUST00902,2023-04-20,469159,credit,atm,MCC2848,1226376,0
TXN0004225,CUST00665,2023-11-21,432127,emi_payment,branch,MCC8353,83812,0
TXN0004226,CUST00842,2023-12-02,292165,debit,pos,MCC3345,743101,0
TXN0004227,CUST00170,2023-03-23,144244,emi_payment,pos,MCC4021,646831,0
TXN0004228,CUST00531,2023-06-27,343042,transfer,internet_banking,MCC7054,613685,0
TXN0004229,CUST00945,2023-03-28,256174,credit,mobile_app,MCC7716,1907542,0
TXN0004230,CUST00789,2023-08-13,204812,credit,pos,MCC9632,1887283,0
TXN0004231,CUST00404,2023-04-17,355722,credit,pos,MCC2429,1794507,0
TXN0004232,CUST00927,2023-09-11,444244,emi_payment,pos,MCC7792,1727614,0
TXN0004233,CUST00313,2023-12-25,85772,emi_payment,branch,MCC7513,1787031,1
TXN0004234,CUST00024,2023-11-15,276449,transfer,pos,MCC2117,367432,0
TXN0004235,CUST00797,2023-03-08,389244,debit,atm,MCC8888,786861,0
TXN0004236,CUST00413,2023-02-17,162843,credit,atm,MCC3812,114874,0
TXN0004237,CUST00035,2023-10-25,171018,atm_withdrawal,atm,MCC4807,1594389,0
TXN0004238,CUST00205,2023-01-30,4844,transfer,internet_banking,MCC8166,1734509,0
TXN0004239,CUST00072,2023-05-27,161617,transfer,atm,MCC5715,57924,0
TXN0004240,CUST00997,2023-12-29,293266,credit,pos,MCC3476,338593,0
TXN0004241,CUST00848,2023-06-13,485761,atm_withdrawal,pos,MCC3897,337713,0
TXN0004242,CUST00930,2023-01-04,262764,credit,branch,MCC7659,1856500,0
TXN0004243,CUST00183,2023-12-22,145472,emi_payment,mobile_app,MCC2649,1580724,0
TXN0004244,CUST00803,2023-09-16,405957,emi_payment,atm,MCC5245,554639,0
TXN0004245,CUST00564,2023-05-01,93933,credit,internet_banking,MCC7726,91341,0
TXN0004246,CUST00296,2023-08-12,93583,debit,internet_banking,MCC8958,823307,0
TXN0004247,CUST00669,2023-08-12,260681,credit,mobile_app,MCC8433,1168867,0
TXN0004248,CUST00953,2023-07-21,407719,credit,mobile_app,MCC4231,89967,0
TXN0004249,CUST00461,2023-12-17,106306,emi_payment,branch,MCC2788,937762,0
TXN0004250,CUST00030,2023-10-14,7740,transfer,internet_banking,MCC9410,1075062,0
TXN0004251,CUST00843,2023-04-05,361850,transfer,internet_banking,MCC6376,1962339,0
TXN0004252,CUST00189,2023-12-29,293697,transfer,branch,MCC4666,377471,0
TXN0004253,CUST00183,2023-12-18,342948,atm_withdrawal,branch,MCC9116,366862,0
TXN0004254,CUST00617,2023-01-18,198486,atm_withdrawal,branch,MCC7535,862151,0
TXN0004255,CUST00799,2023-04-19,59309,debit,branch,MCC5288,639083,0
TXN0004256,CUST00794,2023-08-13,165827,atm_withdrawal,pos,MCC2756,1838811,0
TXN0004257,CUST00868,2023-11-17,234930,credit,internet_banking,MCC1734,1574116,0
TXN0004258,CUST00884,2023-09-19,216704,emi_payment,mobile_app,MCC5776,505145,0
TXN0004259,CUST00129,2023-07-29,444537,atm_withdrawal,pos,MCC2029,669774,0
TXN0004260,CUST00301,2023-04-22,111873,transfer,mobile_app,MCC3790,1269837,0
TXN0004261,CUST00721,2023-02-05,155986,emi_payment,atm,MCC7131,1743098,0
TXN0004262,CUST00391,2023-11-22,91794,transfer,internet_banking,MCC1114,403979,0
TXN0004263,CUST00716,2023-07-14,285388,debit,pos,MCC9903,592187,0
TXN0004264,CUST00455,2023-06-16,402572,debit,mobile_app,MCC4935,1219693,0
TXN0004265,CUST00452,2023-12-24,441601,credit,mobile_app,MCC8830,1719676,0
TXN0004266,CUST00027,2023-03-02,113956,atm_withdrawal,branch,MCC2552,578308,0
TXN0004267,CUST00609,2023-04-03,214948,credit,branch,MCC5146,934994,0
TXN0004268,CUST00864,2023-11-08,368512,transfer,atm,MCC9626,1363127,0
TXN0004269,CUST00819,2023-04-14,23025,transfer,atm,MCC6690,850578,0
TXN0004270,CUST00338,2023-12-11,355709,credit,pos,MCC8276,1541245,0
TXN0004271,CUST00677,2023-11-10,67276,transfer,atm,MCC7164,1030092,1
TXN0004272,CUST00200,2023-02-06,16796,emi_payment,internet_banking,MCC7654,1761352,0
TXN0004273,CUST00634,2023-06-17,56627,atm_withdrawal,mobile_app,MCC4278,1214787,0
TXN0004274,CUST00410,2023-10-02,440548,emi_payment,internet_banking,MCC5079,1837190,0
TXN0004275,CUST00927,2023-06-28,340478,atm_withdrawal,pos,MCC1445,1719329,0
TXN0004276,CUST00711,2023-03-20,394698,transfer,atm,MCC3331,482603,0
TXN0004277,CUST00074,2023-01-17,345086,emi_payment,atm,MCC1580,1794629,0
TXN0004278,CUST00871,2023-01-03,398054,debit,internet_banking,MCC3918,257987,0
TXN0004279,CUST00725,2023-03-07,248324,debit,branch,MCC7531,565504,0
TXN0004280,CUST00216,2023-04-06,404614,atm_withdrawal,atm,MCC2839,97034,0
TXN0004281,CUST00283,2023-04-21,28392,emi_payment,pos,MCC5306,208453,0
TXN0004282,CUST00173,2023-11-09,291318,debit,branch,MCC5966,1440715,0
TXN0004283,CUST00311,2023-07-05,377558,transfer,mobile_app,MCC2474,222214,0
TXN0004284,CUST00944,2023-02-21,496691,atm_withdrawal,pos,MCC8300,373784,0
TXN0004285,CUST00903,2023-01-31,179597,debit,pos,MCC7940,816612,0
TXN0004286,CUST00551,2023-02-17,89658,transfer,mobile_app,MCC2686,1600333,0
TXN0004287,CUST00363,2023-04-25,360131,atm_withdrawal,internet_banking,MCC1325,1621758,0
TXN0004288,CUST00366,2023-09-27,36260,atm_withdrawal,pos,MCC1040,1929636,0
TXN0004289,CUST00957,2023-01-19,388322,credit,pos,MCC3636,110276,0
TXN0004290,CUST00200,2023-05-29,352113,atm_withdrawal,pos,MCC2130,295929,0
TXN0004291,CUST00758,2023-06-13,345561,emi_payment,pos,MCC1156,797703,0
TXN0004292,CUST00996,2023-02-24,147039,transfer,mobile_app,MCC5147,566661,0
TXN0004293,CUST00856,2023-01-22,60198,emi_payment,mobile_app,MCC5724,194363,0
TXN0004294,CUST00720,2023-03-25,304155,atm_withdrawal,branch,MCC1167,1048129,0
TXN0004295,CUST00900,2023-02-25,181453,credit,atm,MCC6387,937583,0
TXN0004296,CUST00218,2023-10-18,195911,debit,branch,MCC4629,861098,0
TXN0004297,CUST00984,2023-12-01,93946,emi_payment,internet_banking,MCC2802,45113,0
TXN0004298,CUST00092,2023-08-16,166828,debit,internet_banking,MCC2000,851883,0
TXN0004299,CUST00014,2023-10-04,415996,emi_payment,atm,MCC7831,916359,0
TXN0004300,CUST00200,2023-10-05,446634,credit,pos,MCC1969,434211,0
TXN0004301,CUST00609,2023-11-17,174553,emi_payment,pos,MCC2804,1589795,0
TXN0004302,CUST00248,2023-02-05,71107,emi_payment,mobile_app,MCC7412,1778430,0
TXN0004303,CUST00634,2023-12-30,17037,debit,mobile_app,MCC6666,1857820,0
TXN0004304,CUST00112,2023-06-17,94573,debit,internet_banking,MCC9994,1363178,1
TXN0004305,CUST00698,2023-07-18,4971,emi_payment,atm,MCC1363,1352015,0
TXN0004306,CUST00230,2023-10-18,333953,transfer,mobile_app,MCC2750,307736,0
TXN0004307,CUST00524,2023-06-30,321391,debit,atm,MCC6953,788226,0
TXN0004308,CUST00117,2023-04-08,391322,atm_withdrawal,branch,MCC3066,8878,0
TXN0004309,CUST00971,2023-01-07,166312,credit,atm,MCC4428,1118722,1
TXN0004310,CUST00378,2023-03-03,416124,atm_withdrawal,pos,MCC3667,1525365,1
TXN0004311,CUST00605,2023-01-31,84907,debit,branch,MCC8274,1338060,0
TXN0004312,CUST00487,2023-05-20,115651,credit,atm,MCC8065,31715,0
TXN0004313,CUST00596,2023-10-12,457994,transfer,branch,MCC8251,1112771,0
TXN0004314,CUST00456,2023-05-02,441068,transfer,atm,MCC5552,1760833,0
TXN0004315,CUST00074,2023-08-07,299438,emi_payment,internet_banking,MCC5389,204084,0
TXN0004316,CUST00830,2023-03-09,304814,debit,mobile_app,MCC6135,1058852,0
TXN0004317,CUST00643,2023-08-04,350351,credit,mobile_app,MCC1605,500541,1
TXN0004318,CUST00254,2023-12-15,411626,credit,atm,MCC5918,1860171,0
TXN0004319,CUST00085,2023-04-26,115724,transfer,atm,MCC3489,1101343,0
TXN0004320,CUST00888,2023-06-26,34354,atm_withdrawal,branch,MCC9435,1543713,0
TXN0004321,CUST00333,2023-12-18,92592,transfer,atm,MCC2657,1049003,0
TXN0004322,CUST00909,2023-08-10,178511,atm_withdrawal,branch,MCC1313,1788687,0
TXN0004323,CUST00766,2023-05-26,117913,credit,internet_banking,MCC9669,574855,0
TXN0004324,CUST00960,2023-02-14,262479,credit,branch,MCC2421,1487635,0
TXN0004325,CUST00660,2023-12-09,69148,debit,internet_banking,MCC5656,858658,0
TXN0004326,CUST00181,2023-08-11,288520,credit,pos,MCC4438,1153233,0
TXN0004327,CUST00036,2023-01-21,355260,credit,atm,MCC3423,1371883,0
TXN0004328,CUST00246,2023-07-22,49625,credit,atm,MCC5391,346120,1
TXN0004329,CUST00440,2023-12-20,143627,emi_payment,atm,MCC7591,1735893,0
TXN0004330,CUST00624,2023-12-07,269375,transfer,atm,MCC2025,1455293,0
TXN0004331,CUST00896,2023-03-13,33209,emi_payment,atm,MCC6953,818544,0
TXN0004332,CUST00141,2023-05-31,332776,debit,branch,MCC9037,1184614,0
TXN0004333,CUST00635,2023-12-27,376816,atm_withdrawal,pos,MCC3611,1327078,0
TXN0004334,CUST00086,2023-10-13,180861,debit,mobile_app,MCC7100,909316,0
TXN0004335,CUST00482,2023-07-24,4631,debit,atm,MCC9282,1270051,0
TXN0004336,CUST00074,2023-04-22,250419,transfer,branch,MCC9389,1117182,0
TXN0004337,CUST00374,2023-10-06,434505,emi_payment,mobile_app,MCC6830,1558834,0
TXN0004338,CUST00607,2023-07-31,146353,credit,atm,MCC9466,464512,0
TXN0004339,CUST00739,2023-07-11,424658,debit,mobile_app,MCC7994,8308,0
TXN0004340,CUST00805,2023-12-05,435263,atm_withdrawal,atm,MCC5612,808854,1
TXN0004341,CUST00525,2023-05-18,140471,atm_withdrawal,branch,MCC2132,1649139,0
TXN0004342,CUST00259,2023-08-17,299643,emi_payment,atm,MCC8676,248395,0
TXN0004343,CUST00914,2023-01-16,21182,credit,atm,MCC3579,1722348,0
TXN0004344,CUST00934,2023-09-17,275681,transfer,internet_banking,MCC7630,819539,0
TXN0004345,CUST00968,2023-07-19,439766,emi_payment,atm,MCC6803,417239,0
TXN0004346,CUST00792,2023-11-16,472184,transfer,internet_banking,MCC4244,933864,0
TXN0004347,CUST00778,2023-05-02,99889,debit,atm,MCC7971,1623278,0
TXN0004348,CUST00078,2023-12-04,332499,atm_withdrawal,mobile_app,MCC6915,1715544,0
TXN0004349,CUST00573,2023-07-30,33099,atm_withdrawal,mobile_app,MCC7708,1226124,0
TXN0004350,CUST00408,2023-03-18,139983,debit,atm,MCC9573,1054359,0
TXN0004351,CUST00259,2023-02-28,417638,emi_payment,mobile_app,MCC3473,1613151,0
TXN0004352,CUST00069,2023-03-13,320912,atm_withdrawal,pos,MCC7875,1817737,0
TXN0004353,CUST00214,2023-04-21,196090,transfer,mobile_app,MCC1357,1590856,0
TXN0004354,CUST00916,2023-07-20,480815,debit,branch,MCC7383,1935835,0
TXN0004355,CUST00909,2023-11-13,379296,emi_payment,pos,MCC2399,1662362,0
TXN0004356,CUST00743,2023-12-30,11876,atm_withdrawal,atm,MCC2996,97975,0
TXN0004357,CUST00102,2023-09-05,40055,credit,atm,MCC2760,39347,1
TXN0004358,CUST00687,2023-06-28,313332,debit,atm,MCC8479,1194286,0
TXN0004359,CUST00127,2023-08-12,438381,credit,atm,MCC4364,1914260,0
TXN0004360,CUST00683,2023-05-01,78501,atm_withdrawal,mobile_app,MCC4506,598467,0
TXN0004361,CUST00034,2023-03-31,269192,transfer,internet_banking,MCC4251,1932455,0
TXN0004362,CUST00286,2023-07-16,408248,debit,mobile_app,MCC6616,1702651,0
